dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1523822400,2018-04-15 20:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,30.36,10000.0,23.04,17.76,29.32,32.25,1018,,,71,26.46,340,35.68,,,,,100,804,Clouds,overcast clouds,04d
1523826000,2018-04-15 21:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,31.86,10000.0,23.88,19.26,30.22,32.25,1018,,,69,25.32,340,36.82,,,,,100,804,Clouds,overcast clouds,04d
1523829600,2018-04-15 22:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,30.69,10000.0,24.51,18.09,30.22,32.27,1018,,,75,21.92,320,,,,,,100,804,Clouds,overcast clouds,04d
1523833200,2018-04-15 23:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,30.36,10000.0,25.3,17.76,29.32,32.27,1019,,,79,24.16,330,33.38,,,,,100,600,Snow,light snow,13d
1543104000,2018-11-25 00:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,46.47,10000.0,35.74,43.57,46.08,50.27,1005,,,66,5.82,20,,,,,,100,804,Clouds,overcast clouds,04n
1543107600,2018-11-25 01:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,46.49,10000.0,38.32,38.62,45.52,50.25,1005,,,73,21.92,30,29.97,0.3,,,,100,501,Rain,moderate rain,10n
1543111200,2018-11-25 02:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,46.13,10000.0,38.32,40.32,43.93,48.45,1006,,,74,12.75,30,,,,,,100,804,Clouds,overcast clouds,04n
1543114800,2018-11-25 03:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,44.26,10000.0,37.18,38.37,42.13,46.67,1006,,,76,11.5,40,,,0.3,,,100,500,Rain,light rain,10n
1543118400,2018-11-25 04:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,43.93,10000.0,37.53,36.88,40.33,46.65,1008,,,78,14.99,20,,0.31,,,,100,500,Rain,light rain,10n
1543122000,2018-11-25 05:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,40.55,10000.0,36.7,32.9,36.73,42.82,1009,,,86,13.87,20,,0.3,,,,100,500,Rain,light rain,10n
1543125600,2018-11-25 06:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,35.94,8046.0,34.39,26.28,34.93,38.93,1010,,,94,16.11,30,,0.7,,,,100,500,Rain,light rain,10n
1543125600,2018-11-25 06:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,35.94,8046.0,34.39,26.28,34.93,38.93,1010,,,94,16.11,30,,0.7,,,,100,701,Mist,mist,50n
1543129200,2018-11-25 07:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,34.93,9656.0,31.78,24.98,32.92,36.59,1010,,,88,16.11,20,,0.3,,,,100,500,Rain,light rain,10n
1543129200,2018-11-25 07:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,34.93,9656.0,31.78,24.98,32.92,36.59,1010,,,88,16.11,20,,0.3,,,,100,701,Mist,mist,50n
1543132800,2018-11-25 08:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.39,8046.0,30.43,21.58,32.63,34.07,1010,,,88,20.8,30,,,,0.5,,100,600,Snow,light snow,13n
1543132800,2018-11-25 08:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.39,8046.0,30.43,21.58,32.63,34.07,1010,,,88,20.8,30,,,,0.5,,100,701,Mist,mist,50n
1543136400,2018-11-25 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,31.12,1207.0,29.53,19.67,30.22,32.99,1010,,,93,17.27,10,,,,0.44,,100,600,Snow,light snow,13n
1543136400,2018-11-25 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,31.12,1207.0,29.53,19.67,30.22,32.99,1010,,,93,17.27,10,,,,0.44,,100,701,Mist,mist,50n
1543140000,2018-11-25 10:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.69,4828.0,28.4,18.09,30.22,32.27,1010,,,90,20.8,10,,,,0.3,,100,600,Snow,light snow,13n
1543140000,2018-11-25 10:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.69,4828.0,28.4,18.09,30.22,32.27,1010,,,90,20.8,10,,,,0.3,,100,701,Mist,mist,50n
1543143600,2018-11-25 11:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.36,804.0,28.09,17.76,29.32,32.25,1010,,,90,26.46,10,35.68,,,0.45,,100,600,Snow,light snow,13n
1543143600,2018-11-25 11:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.36,804.0,28.09,17.76,29.32,32.25,1010,,,90,26.46,10,35.68,,,0.45,,100,701,Mist,mist,50n
1543147200,2018-11-25 12:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.0,804.0,27.0,17.4,29.32,30.45,1011,,,87,34.45,360,,,,0.54,,100,601,Snow,snow,13n
1543150800,2018-11-25 13:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,29.98,10000.0,25.2,17.38,28.42,30.83,1011,,,80,36.91,10,50.78,,,0.54,,100,500,Rain,light rain,10n
1543150800,2018-11-25 13:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,29.98,10000.0,25.2,17.38,28.42,30.83,1011,,,80,36.91,10,50.78,,,0.54,,100,601,Snow,snow,13n
1543154400,2018-11-25 14:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,28.49,10000.0,25.27,15.89,27.52,30.47,1012,,,86,26.46,10,40.29,,,0.47,,100,600,Snow,light snow,13d
1543158000,2018-11-25 15:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,28.49,10000.0,23.74,15.89,27.52,29.57,1013,,,80,28.86,10,40.26,,,0.38,,100,600,Snow,light snow,13d
1543161600,2018-11-25 16:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,28.13,10000.0,23.65,15.53,27.41,28.67,1014,,,81,23.04,360,35.79,,,,,100,701,Mist,mist,50d
1543165200,2018-11-25 17:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.94,10000.0,22.21,14.34,25.93,28.42,1014,,,80,28.86,360,42.5,,,0.15,,100,600,Snow,light snow,13d
1543168800,2018-11-25 18:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.26,10000.0,21.02,13.66,25.72,26.87,1015,,,78,25.32,350,37.98,,,,,100,804,Clouds,overcast clouds,04d
1543172400,2018-11-25 19:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,25.07,10000.0,19.85,12.47,24.82,26.85,1015,,,78,25.32,350,37.98,,,,,100,804,Clouds,overcast clouds,04d
1543176000,2018-11-25 20:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,25.07,10000.0,19.85,12.47,24.82,26.85,1015,,,78,29.97,350,42.5,,,,,100,804,Clouds,overcast clouds,04d
1543179600,2018-11-25 21:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.26,10000.0,18.77,13.66,24.82,28.65,1015,,,70,27.74,340,42.5,,,,,75,803,Clouds,broken clouds,04d
1543183200,2018-11-25 22:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.62,10000.0,17.89,14.02,25.72,29.21,1016,,,66,23.04,340,38.03,,,,,75,803,Clouds,broken clouds,04d
1543186800,2018-11-25 23:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.62,10000.0,17.58,14.02,25.72,28.65,1017,,,65,29.97,350,36.91,,,,,75,803,Clouds,broken clouds,04n
1543190400,2018-11-26 00:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.26,10000.0,15.6,13.66,25.72,28.65,1018,,,60,19.69,340,,,,,,75,803,Clouds,broken clouds,04n
1543194000,2018-11-26 01:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.26,10000.0,16.59,13.66,25.72,26.85,1018,,,63,20.8,340,32.21,,,,,75,803,Clouds,broken clouds,04n
1543197600,2018-11-26 02:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,24.75,10000.0,14.49,12.15,23.92,26.87,1019,,,61,18.41,340,31.07,,,,,75,803,Clouds,broken clouds,04n
1543201200,2018-11-26 03:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,24.39,10000.0,14.47,11.79,23.92,25.05,1020,,,62,25.32,340,33.38,,,,,75,803,Clouds,broken clouds,04n
1543204800,2018-11-26 04:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,24.06,10000.0,14.49,11.46,22.12,25.07,1020,,,63,25.32,340,33.38,,,,,75,803,Clouds,broken clouds,04n
1543208400,2018-11-26 05:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,22.55,10000.0,13.98,9.95,20.32,23.63,1021,,,66,18.41,340,28.77,,,,,75,803,Clouds,broken clouds,04n
1543212000,2018-11-26 06:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,21.36,10000.0,13.73,8.76,20.32,23.25,1021,,,69,19.69,340,,,,,,40,802,Clouds,scattered clouds,03n
1543215600,2018-11-26 07:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,21.0,10000.0,13.37,8.4,20.32,22.19,1021,,,69,18.41,330,25.32,,,,,20,801,Clouds,few clouds,02n
1543219200,2018-11-26 08:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,20.66,10000.0,13.62,8.06,18.52,22.37,1021,,,71,16.11,330,26.46,,,,,75,803,Clouds,broken clouds,04n
1543222800,2018-11-26 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,19.49,10000.0,13.86,6.89,18.52,21.47,1022,,,76,14.99,330,,,,,,75,803,Clouds,broken clouds,04n
1543226400,2018-11-26 10:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,19.49,10000.0,13.86,6.89,18.52,21.47,1022,,,76,12.75,340,,,,,,75,803,Clouds,broken clouds,04n
1543230000,2018-11-26 11:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,19.11,10000.0,13.77,6.51,17.62,20.57,1022,,,77,13.87,330,,,,,,40,802,Clouds,scattered clouds,03n
1543233600,2018-11-26 12:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,18.79,10000.0,13.17,6.19,16.72,21.45,1022,,,76,14.99,330,,,,,,20,801,Clouds,few clouds,02n
1543237200,2018-11-26 13:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,18.81,10000.0,13.19,6.21,16.72,21.45,1022,,,76,16.11,330,26.46,,,,,20,801,Clouds,few clouds,02n
1543240800,2018-11-26 14:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,19.11,10000.0,12.96,6.51,17.62,21.47,1022,,,74,14.99,330,,,,,,20,801,Clouds,few clouds,02d
1543244400,2018-11-26 15:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,21.15,10000.0,13.23,8.55,21.06,23.99,1023,,,68,19.69,340,28.86,,,,,40,802,Clouds,scattered clouds,03d
1543248000,2018-11-26 16:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,22.87,10000.0,15.19,10.27,22.12,25.05,1024,,,69,17.27,330,,,,,,75,803,Clouds,broken clouds,04d
1543251600,2018-11-26 17:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,24.75,10000.0,17.29,12.15,23.92,26.85,1023,,,70,20.8,320,27.74,,,,,75,803,Clouds,broken clouds,04d
1543255200,2018-11-26 18:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,25.07,10000.0,15.46,12.47,24.82,27.23,1023,,,63,19.69,320,28.86,,,,,75,803,Clouds,broken clouds,04d
1543258800,2018-11-26 19:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.58,10000.0,16.9,13.98,25.97,28.65,1023,,,63,17.27,330,,,,,,40,802,Clouds,scattered clouds,03d
1543262400,2018-11-26 20:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,28.18,10000.0,17.44,16.7,27.61,28.67,1023,,,60,14.99,330,,,,,,40,802,Clouds,scattered clouds,03d
1543266000,2018-11-26 21:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,29.66,10000.0,18.84,18.59,26.62,30.22,1022,,,60,14.99,310,,,,,,40,802,Clouds,scattered clouds,03d
1543269600,2018-11-26 22:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,28.11,10000.0,15.58,15.51,26.62,28.67,1022,,,55,18.41,320,,,,,,40,802,Clouds,scattered clouds,03d
1543273200,2018-11-26 23:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,25.07,10000.0,15.46,13.71,24.82,28.65,1022,,,63,12.75,310,,,,,,40,802,Clouds,scattered clouds,03n
1550880000,2019-02-23 00:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,31.66,10000.0,23.99,22.59,30.33,34.05,1020,,,70,11.5,100,,,,0.52,,100,601,Snow,snow,13d
1550883600,2019-02-23 01:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,31.73,10000.0,24.96,23.22,30.72,34.43,1020,,,73,10.36,90,,,,0.5,,100,600,Snow,light snow,13n
1550887200,2019-02-23 02:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.54,10000.0,26.01,18.93,29.32,33.17,1018,,,81,17.27,110,23.02,,,0.93,,100,601,Snow,snow,13n
1550890800,2019-02-23 03:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,31.59,8046.0,27.81,20.66,30.33,34.05,1018,,,84,16.11,120,24.16,,,0.5,0.5,100,600,Snow,light snow,13n
1550894400,2019-02-23 04:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,32.11,4828.0,29.32,22.15,30.72,33.6,1017,,,88,13.87,130,,,,0.5,,100,600,Snow,light snow,13n
1550898000,2019-02-23 05:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,31.89,804.0,29.84,26.24,31.12,33.6,1017,,,91,5.82,120,,,,0.91,,100,601,Snow,snow,13n
1550901600,2019-02-23 06:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,31.89,1609.0,30.54,25.41,31.12,34.07,1016,,,94,6.93,60,,,,0.25,,100,600,Snow,light snow,13n
1550905200,2019-02-23 07:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,31.69,3218.0,29.88,25.18,31.01,34.07,1015,,,92,6.93,70,,,,0.22,,100,600,Snow,light snow,13n
1550908800,2019-02-23 08:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,31.62,4828.0,30.04,24.35,30.33,34.07,1015,,,93,8.05,70,,,,,,100,701,Mist,mist,50n
1550912400,2019-02-23 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,31.62,804.0,30.04,25.93,30.33,33.71,1014,,,93,5.82,60,,,,0.25,,100,701,Mist,mist,50n
1550912400,2019-02-23 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,31.62,804.0,30.04,25.93,30.33,33.71,1014,,,93,5.82,60,,,,0.25,,100,600,Snow,light snow,13n
1550916000,2019-02-23 10:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,31.51,4828.0,29.93,24.96,30.33,33.53,1013,,,93,6.93,50,,,,,,100,701,Mist,mist,50n
1550919600,2019-02-23 11:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.78,1207.0,29.66,24.06,30.22,33.17,1013,,,95,6.93,10,,,,,,100,701,Mist,mist,50n
1550923200,2019-02-23 12:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.72,804.0,29.61,23.25,30.22,32.25,1012,,,95,8.05,40,,,,,,100,701,Mist,mist,50n
1550926800,2019-02-23 13:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.76,1207.0,29.64,22.01,30.22,32.25,1012,,,95,10.36,10,,,,,,100,701,Mist,mist,50n
1550930400,2019-02-23 14:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,31.51,1609.0,29.93,23.54,30.33,32.81,1012,,,93,9.22,330,,,,,,100,804,Clouds,overcast clouds,04d
1550934000,2019-02-23 15:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,31.69,402.0,30.34,24.44,30.33,33.17,1011,,,94,8.05,10,,,,,,100,701,Mist,mist,50d
1550937600,2019-02-23 16:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,32.11,402.0,30.97,23.14,31.21,33.53,1009,,,95,11.5,20,,,,,,100,701,Mist,mist,50d
1550941200,2019-02-23 17:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.03,804.0,31.08,26.06,31.21,34.07,1009,,,92,8.05,20,,,,,,100,701,Mist,mist,50d
1550944800,2019-02-23 18:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.06,1609.0,31.35,21.83,31.32,34.07,1006,,,93,18.41,360,,,,1.12,,100,500,Rain,light rain,10d
1550944800,2019-02-23 18:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.06,1609.0,31.35,21.83,31.32,34.07,1006,,,93,18.41,360,,,,1.12,,100,701,Mist,mist,50d
1550944800,2019-02-23 18:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.06,1609.0,31.35,21.83,31.32,34.07,1006,,,93,18.41,360,,,,1.12,,100,601,Snow,snow,13d
1550948400,2019-02-23 19:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.21,804.0,31.48,21.65,32.22,34.05,1004,,,93,19.69,360,,,,1.0,,100,601,Snow,snow,13d
1550948400,2019-02-23 19:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.21,804.0,31.48,21.65,32.22,34.05,1004,,,93,19.69,360,,,,1.0,,100,500,Rain,light rain,10d
1550948400,2019-02-23 19:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.21,804.0,31.48,21.65,32.22,34.05,1004,,,93,19.69,360,,,,1.0,,100,701,Mist,mist,50d
1550952000,2019-02-23 20:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.06,804.0,31.35,21.16,31.32,34.07,1002,,,93,20.8,350,,,,1.77,,100,500,Rain,light rain,10d
1550952000,2019-02-23 20:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.06,804.0,31.35,21.16,31.32,34.07,1002,,,93,20.8,350,,,,1.77,,100,701,Mist,mist,50d
1550952000,2019-02-23 20:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.06,804.0,31.35,21.16,31.32,34.07,1002,,,93,20.8,350,,,,1.77,,100,601,Snow,snow,13d
1550955600,2019-02-23 21:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,32.13,1207.0,30.52,19.63,30.61,33.82,1002,,,93,21.92,340,29.97,,,0.48,,100,701,Mist,mist,50d
1550955600,2019-02-23 21:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,32.13,1207.0,30.52,19.63,30.61,33.82,1002,,,93,21.92,340,29.97,,,0.48,,100,600,Snow,light snow,13d
1550959200,2019-02-23 22:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.61,402.0,29.28,18.01,28.44,33.01,1002,,,94,28.86,340,39.15,,,0.88,,100,602,Snow,heavy snow,13d
1550959200,2019-02-23 22:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.61,402.0,29.28,18.01,28.44,33.01,1002,,,94,28.86,340,39.15,,,0.88,,100,741,Fog,fog,50d
1550962800,2019-02-23 23:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,28.62,402.0,27.28,16.02,27.32,31.21,1001,,,94,34.52,340,46.04,,,0.8,,100,601,Snow,snow,13d
1550966400,2019-02-24 00:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,28.26,402.0,27.16,15.66,27.21,30.11,1002,,,95,26.46,340,47.18,,,2.06,,100,211,Thunderstorm,proximity thunderstorm,11d
1550966400,2019-02-24 00:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,28.26,402.0,27.16,15.66,27.21,30.11,1002,,,95,26.46,340,47.18,,,2.06,,100,601,Snow,snow,13d
1550970000,2019-02-24 01:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,27.64,804.0,26.1,15.04,26.33,29.03,1003,,,93,28.86,330,39.15,,,0.2,,100,601,Snow,snow,13n
1550973600,2019-02-24 02:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,26.29,1609.0,24.75,13.69,24.33,27.77,1005,,,93,27.74,330,38.03,,,1.84,,100,601,Snow,snow,13n
1550977200,2019-02-24 03:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,24.35,1207.0,22.59,11.75,22.32,25.81,1006,,,92,27.74,310,35.79,,,0.9,,100,601,Snow,snow,13n
1550980800,2019-02-24 04:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,23.63,1207.0,21.42,11.03,21.33,25.07,1007,,,90,26.46,310,33.38,,,0.3,,100,600,Snow,light snow,13n
1550984400,2019-02-24 05:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,23.36,6437.0,20.68,10.76,20.32,25.07,1009,,,88,25.32,310,33.38,,,,,75,803,Clouds,broken clouds,04n
1550988000,2019-02-24 06:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,21.42,6437.0,18.75,8.82,20.32,24.17,1010,,,88,24.16,310,34.52,,,,,75,803,Clouds,broken clouds,04n
1550991600,2019-02-24 07:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,20.66,6437.0,18.01,8.06,19.33,22.21,1011,,,88,26.46,310,36.82,,,,,75,803,Clouds,broken clouds,04n
1550995200,2019-02-24 08:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,19.44,9656.0,16.09,6.84,18.21,20.59,1014,,,85,25.32,310,32.21,,,,,40,802,Clouds,scattered clouds,03n
1550998800,2019-02-24 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,18.99,8046.0,15.4,6.39,17.33,20.53,1015,,,84,24.16,310,41.43,,,,,40,802,Clouds,scattered clouds,03n
1551002400,2019-02-24 10:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,18.75,8046.0,15.42,6.15,17.22,19.67,1016,,,85,27.74,320,38.03,,,,,75,803,Clouds,broken clouds,04n
1551006000,2019-02-24 11:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,17.31,8046.0,14.0,4.71,16.32,19.65,1018,,,85,33.38,320,44.87,,,,,75,803,Clouds,broken clouds,04n
1551009600,2019-02-24 12:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,15.31,9656.0,11.79,2.71,12.34,18.05,1020,,,84,27.74,310,,,,,,75,600,Snow,light snow,13n
1551013200,2019-02-24 13:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,10.85,6437.0,7.39,-1.75,9.52,14.27,1022,,,84,24.16,320,35.68,,,,,40,802,Clouds,scattered clouds,03n
1551016800,2019-02-24 14:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,10.58,9656.0,6.4,-2.02,9.32,13.37,1023,,,81,25.32,320,33.38,,,,,20,801,Clouds,few clouds,02d
1551020400,2019-02-24 15:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,11.05,9656.0,6.37,-1.55,9.34,13.73,1025,,,79,26.46,320,37.98,,,,,20,801,Clouds,few clouds,02d
1551024000,2019-02-24 16:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,12.43,10000.0,6.71,-0.17,11.32,14.61,1026,,,75,29.97,310,39.15,,,,,20,600,Snow,light snow,13d
1551027600,2019-02-24 17:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,13.24,10000.0,7.23,0.64,12.22,16.05,1027,,,74,27.74,310,35.79,,,,,20,600,Snow,light snow,13d
1551031200,2019-02-24 18:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,14.74,10000.0,8.15,2.14,13.42,17.62,1028,,,72,20.8,310,,,,,,20,600,Snow,light snow,13d
1551034800,2019-02-24 19:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,16.05,10000.0,8.87,3.45,14.92,17.85,1028,,,70,24.16,300,29.93,,,0.25,,20,600,Snow,light snow,13d
1551038400,2019-02-24 20:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,17.19,10000.0,9.1,4.59,14.43,19.22,1028,,,67,21.92,300,31.09,,,,,20,600,Snow,light snow,13d
1551042000,2019-02-24 21:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,17.38,10000.0,9.0,4.78,15.44,19.62,1029,,,66,19.69,310,,,,,,20,600,Snow,light snow,13d
1551045600,2019-02-24 22:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,16.93,10000.0,8.56,4.33,14.92,19.6,1029,,,66,18.41,320,,,,,,40,600,Snow,light snow,13d
1551049200,2019-02-24 23:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,15.73,10000.0,7.99,3.13,14.32,17.87,1030,,,68,18.41,320,,,,,,75,600,Snow,light snow,13d
1554940800,2019-04-11 00:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,45.84,10000.0,39.38,37.35,43.43,47.21,999,,,78,24.16,70,37.98,,,,,100,804,Clouds,overcast clouds,04d
1554944400,2019-04-11 01:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,44.26,10000.0,38.8,35.44,42.35,46.13,999,,,81,23.04,50,38.03,,,,,100,804,Clouds,overcast clouds,04n
1554948000,2019-04-11 02:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,44.15,10000.0,38.7,35.29,41.34,45.77,998,,,81,23.04,60,33.33,,,,,100,804,Clouds,overcast clouds,04n
1554951600,2019-04-11 03:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,44.1,10000.0,38.97,35.02,41.34,45.59,998,,,82,24.16,60,34.52,1.42,,,,100,200,Thunderstorm,thunderstorm with light rain,11n
1554951600,2019-04-11 03:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,44.1,10000.0,38.97,35.02,41.34,45.59,998,,,82,24.16,60,34.52,1.42,,,,100,501,Rain,moderate rain,10n
1554955200,2019-04-11 04:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,42.37,9656.0,38.79,33.66,39.56,44.1,998,,,87,19.69,70,32.21,4.56,,,,100,502,Rain,heavy intensity rain,10n
